Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Informed Consent Form for Study About People's Opinions of Controversial Behaviors  

Key Information


This research is a survey of public opinion about people's opinion concerning controversial behaviors in US society. You will be asked a series of questions about this issue.  The survey should take around 6 minutes to complete. After completing the survey, you will be paid [$0.8 USD] for your participation.
We do not ask for your name or any other information that might identify you. De-identified information may be made public or used for future research purposes.
Your participation is voluntary. You may withdraw at any time and you may choose not to answer any question but you must proceed to the final screen of the study in order to receive your completion code which you must submit in order to be paid.
Please note that this survey will contain a mention of a man raping a woman, which may provoke emotional discomfort and may pose a potential risk to you. The survey will collect information and store it a password protected drive and a password protected cloud drive for six months for research purposes and will only be accessible to the Principal Investigator.
In accordance with Mechanical Turk/Connect policies, we may reject your work if the HIT was not correctly completed or the instructions were not followed. 

If you have any questions about this research study please contact me at j.thomas@cuhk.edu.hk. If you have questions about your rights as a research subject, contact the CUHK’s Secretary of the Survey and Behavioural Research Ethics Committee (c/o Faculty Office of Social Science) at fssc02@cuhk.edu.hk
I hereby give my consent to be the subject of the research (agree constituting a signature, disagree a decline to sign).",uscitizen,"Are you a US citizen? - Yes, I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - No, but I am a 1.5 generation immigrant (came to US in before 13 years old) (enter country) - Text","Are you a US citizen? - Yes, I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, but I am a first-generation immigrant, born outside the US (enter country) - Text","Are you a US citizen? - No, and I do not consider myself an immigrant, but a citizen of another country (enter country) - Text",sex,What is your sex? - Intersex/Non-binary/self-describe - Text,hispanic,"Are you of Hispanic, Latino, or Spanish origin? - Yes, other - Text",race,"What is your race or races? - American Indian or Alaska Native, print name of enrolled or principal tribe(s), for example, Navajo Nation, Blackfeet Tribe, Mayan, Aztec, Native Village of Barrow Inupiat Traditional Government, Nome Eskimo Community: - Text",What is your race or races? - Other Asian (type): - Text,What is your race or races? - Other Pacific Islander—type: - Text,What is your race or races? - Some other Race--type: - Text,town_state,region,urbanicity,age,religpref,What.is.your.religious.preference....Other..please.type....Text,educ,What.is.the.highest.degree.or.level.of.formal.schooling.you.have.completed....Grade.1.through.11..Specify...Text,employed,income,relationstatus,numchild,agechild,polparty,polideology,mediaideology,auth1,auth2,auth3,auth4,auth5,auth6,auth7,auth8,blacksmustworkup,slaveryhurtblacks,blacksgetlessdeserve,blackstryharder,feelinglatino,feelingnonlatino,religionpractice,religionimportant,natimport,trustforeigner,genderchild,genderhome,genderfamily,genderjob,abtimes,abfamily,abinformation,abconcern,abfirm,abdiscuss,abweb,pabdefect,pabhealth,pabafford,ablegal,court,On what planet do you live?,absingle1,abhusband1,abdefect1,abhealth1,ablife1,absupport1,abtri1,absingle2,abhusband2,abdefect2,abhealth2,ablife2,absupport2,abtri2,absingle3,abhusband3,abdefect3,abhealth3,ablife3,absupport3,abtri3,absingle4,abhusband4,abdefect4,abhealth4,ablife4,absupport4,abtri4,Do.you.have.anything.else.you.want.to.say.about.this.survey.,participantid,IncreaseCrime,OpenToIdeas,OvercamePrejudice,EnglishThreatened,EqualRights,workerId,assignmentId,projectId,wmww,wmbw,bmww,bmbw
2/25/23 17:17,2/25/23 17:20,IP Address,174.228.34.118,100,165,TRUE,2/25/23 17:20,R_2ayskUP4u6yF5fv,,,,,41.3393,-96.0507,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Sioux City, Iowa",,,32,None,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,4,1,Democrat,1 (extremely liberal),1 (extremely liberal),independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly disagree,strongly disagree,99,50,never,1,not important at all,trust somewhat,strongly disagree,strongly disagree,strongly disagree,strongly disagree,,1,all the information I need,very concerned,very unlikely to change,almost never,no,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,No,8CBB43D492D14E8C89B8CEB4451F67D9,,,,,,,b58cce7f-8f7d-4d61-a143-bb5a01867b03,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:17,2/25/23 17:21,IP Address,107.5.92.65,100,233,TRUE,2/25/23 17:21,R_2BlNcAJ6gG3el7g,,,,,42.2886,-83.4641,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Canton, MI",,,30,12,,"Bachelor’s degree (for example: BA, BS)",,yes,"$75,001-100,000",married/civil union,0,,Democrat,1 (extremely liberal),3,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,50,50,never,1,not so important,trust somewhat,disagree,disagree,strongly disagree,strongly disagree,,1,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,,029CA0B03A3E4C5E97214F17651C4E58,,,,,,,7ca7b777-e2c1-4769-a7de-3883b8ee6a21,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 17:15,2/25/23 17:21,IP Address,104.15.55.104,100,341,TRUE,2/25/23 17:21,R_11c07n6VbPpxHEJ,,,,,36.3725,-96.0117,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Tulsa, OK",,,42,Protestant,,"Some college credit, but less than 1 year of college credit,",,yes,"$50,001-75,000",married/civil union,1,14,Independent,4,4,independent,self-reliant,considerate,curious,polite,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,99,50,once per year,1,not important at all,trust somewhat,disagree,disagree,disagree,disagree,,0,all the information I need,somewhat concerned,somewhat unlikely to change,sometimes,no,no,yes,no,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,,,,,2E3910CC28D64BA7B6FC5E0A5F2D855C,,,,,,,76d9b097-0aac-4581-9e97-0ea6c48469d8,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 17:16,2/25/23 17:22,IP Address,172.220.140.110,100,409,TRUE,2/25/23 17:22,R_1d0tlAKPcHi77Et,,,,,35.7319,-81.7091,anonymous,EN,Agree,"No, but I am a first-generation immigrant, born outside the US (enter country)",,,,United States,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,valdese,,,25,Protestant,,Regular high school diploma,,yes,"$25,001-50,000",married/civil union,2,8,Democrat,1 (extremely liberal),1 (extremely liberal),independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,agree,strongly disagree,99,99,more once per year but less than once per month,3,very important,trust completely,strongly disagree,disagree,strongly disagree,disagree,,0,some of the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,1B3FEE1377114718ABE5F3E4598C5B21,,,,,,,e19474b0-d14a-4a13-a5b2-36697199b91e,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 17:18,2/25/23 17:23,IP Address,74.70.72.1,100,292,TRUE,2/25/23 17:23,R_sGcfhbtx50fhRLz,,,,,42.7273,-73.6696,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Brunswick, NY",,,30,12,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$50,001-75,000",not married but in a cohabitating relationship,0,,Independent,2,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,strongly agree,strongly agree,strongly disagree,65,65,never,1,not so important,trust somewhat,disagree,disagree,disagree,strongly disagree,,2,all the information I need,very concerned,very unlikely to change,sometimes,yes,no,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,Abortion should be legal and not a political point. It is a private health decision (mental AND physical) between the pregnant person and their doctor.,73C42C254F5440ECB8C0C8F1B9529987,,,,,,,2e39103d-d247-4e44-acd0-bbd7db8a3d5c,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 17:17,2/25/23 17:23,IP Address,67.161.122.113,100,389,TRUE,2/25/23 17:23,R_eVifjllnVYfgd2x,,,,,47.6144,-122.3447,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Seattle,,,30,12,,"1 or more years of college credit, no degree,",,no,"$0-25,000",single/never married,0,,Democrat,1 (extremely liberal),4,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,strongly agree,strongly agree,strongly disagree,80,80,never,1,somewhat important,trust somewhat,disagree,strongly disagree,strongly disagree,strongly disagree,,0,all the information I need,very concerned,very unlikely to change,sometimes,no,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,CB7DD9FB9D0345079C21350630880527,,,,,,,46a8008c-2704-4728-8da5-80fd830bb6aa,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 17:14,2/25/23 17:23,IP Address,174.208.39.247,100,562,TRUE,2/25/23 17:23,R_1P7592Mk9na46CV,,,,,43.2585,-77.6695,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Amherst,,,30,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$75,001-100,000",married/civil union,1,6,Democrat,3,2,respectful of their elders,self-reliant,well-behaved,curious,polite,imaginative,open-minded,adaptable,strongly agree,strongly agree,strongly agree,strongly agree,90,95,more once per year but less than once per month,3,very important,trust somewhat,strongly disagree,strongly agree,strongly disagree,strongly disagree,,0,all the information I need,very concerned,somewhat likely to change,very often,yes,yes,no,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,FB28CA496D3F447E927A834AB1E016C2,,,,,,,a8ce9904-ba7e-4313-bed6-7c9c57355dcc,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:14,2/25/23 17:24,IP Address,181.215.182.14,100,580,TRUE,2/25/23 17:24,R_2TBpUpHM70nebSq,,,,,32.7797,-96.8022,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Texas,,,25,Christian,,"Professional degree beyond a bachelor’s degree (for example MD, DDS, DVM, LLB, JD)",,yes,"$75,001-100,000",not married but in a cohabitating relationship,0,,Democrat,6,6,respectful of their elders,obedient,well-behaved,good mannered,polite,imaginative,loyal,disciplined,neither agree nor disagree,agree,agree,neither agree nor disagree,50,51,more than once per month but less than once per week,3,very important,trust somewhat,agree,agree,agree,agree,,2,very little information I need,somewhat concerned,somewhat unlikely to change,almost never,no,yes,yes,no,legal under any circumstances,no,Earth,yes,no,yes,yes,yes,no,,,,,,,,,,,,,,,,,,,,,,,,02DB775D17BC408989733FB1300A8945,,,,,,,b2f14ab6-942b-4ea5-aab7-6d522246c75f,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 17:16,2/25/23 17:27,IP Address,98.230.154.161,100,660,TRUE,2/25/23 17:27,R_1nNEo58ompJxoVv,,,,,34.2319,-84.1627,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"Yes, Mexican, Mexican American, Chicano",,White,,,,,"Cumming, GA",,,38,Catholic,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",married/civil union,2,4,Democrat,3,3,respectful of their elders,self-reliant,well-behaved,good mannered,polite,orderly,loyal,disciplined,neither agree nor disagree,agree,neither agree nor disagree,disagree,73,61,once per week,3,very important,trust somewhat,disagree,disagree,disagree,disagree,,2,some of the information I need,not very concerned,somewhat unlikely to change,almost never,no,yes,yes,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,no,yes,yes,yes,no,,,,,,,,,THE TOPIC IS AMBIGUOUS ,CF0AA90062C943E991CBAEA9D63F10B8,,,,,,,b60631d1-31a7-447d-adbf-b4a9a18081af,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:16,2/25/23 17:28,IP Address,184.20.136.150,100,693,TRUE,2/25/23 17:28,R_1LesdKKksSFO2cb,,,,,33.7424,-90.7296,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Sparkman, Arkansas",,,36,Other (please type),spiritual,"Associate’s degree (for example: AA, AS)",,yes,"$0-25,000",single/never married,0,,Independent,4,2,respectful of their elders,obedient,considerate,curious,polite,imaginative,loyal,disciplined,disagree,strongly agree,strongly agree,disagree,60,55,never,3,somewhat important,trust somewhat,disagree,agree,disagree,disagree,,1,most of the information I need,somewhat concerned,somewhat likely to change,almost never,no,no,no,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,no,yes,yes,no,,,,,,,,,Thought-provoking.,7DD6193BD1194ED597C09E857CA99AD2,,,,,,,0ff24c42-0520-455e-8c93-b5f586884131,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:44,2/25/23 17:49,IP Address,24.220.156.236,100,305,TRUE,2/25/23 17:49,R_0UoewgdFTqG3dQJ,,,,,47.8977,-97.0394,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Grand Forks, ND",,,25,None,,"Master’s Degree (for example MA, MS, Meng, Med, MSW, MBA),",,yes,"$25,001-50,000",married/civil union,0,,Independent,4,2,independent,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,agree,agree,agree,disagree,75,80,never,1,somewhat important,trust somewhat,disagree,strongly disagree,strongly disagree,strongly disagree,,0,all the information I need,very concerned,very unlikely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,49BF5EDA9DBA4309B8C25BA4B22C7C58,,,,,,,43f1f3a9-c130-4f5c-a1d6-000055428d8f,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 17:44,2/25/23 17:49,IP Address,72.89.216.72,100,311,TRUE,2/25/23 17:49,R_2ipE9zf6kvL6jm1,,,,,40.6375,-74.0216,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Chinese,,,,,New York,,,31,Buddhism,,"Some college credit, but less than 1 year of college credit,",,no,"$50,001-75,000",single/never married,0,,Democrat,3,3,respectful of their elders,obedient,considerate,curious,polite,imaginative,loyal,disciplined,strongly agree,strongly agree,strongly agree,agree,99,99,never,1,somewhat important,do not trust at all,agree,agree,disagree,disagree,,1,very little information I need,somewhat concerned,somewhat unlikely to change,almost never,no,yes,yes,yes,legal under any circumstances,no,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,,76555D591C8B42DEA182443FD845CD8D,,,,,,,950738af-d549-4e30-8568-0b0a3b490343,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 17:44,2/25/23 17:50,IP Address,72.211.187.181,100,333,TRUE,2/25/23 17:50,R_2amj2o7Sr6ANnDo,,,,,32.8946,-111.7493,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Casa Grande,,,27,None,,"Some college credit, but less than 1 year of college credit,",,no,"$0-25,000",not married but in a cohabitating relationship,0,,Democrat,2,3,independent,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,strongly disagree,agree,strongly agree,strongly disagree,99,99,never,1,somewhat important,trust completely,agree,agree,agree,strongly disagree,,0,all the information I need,very concerned,very unlikely to change,almost never,yes,no,yes,yes,legal under any circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,nothing more to add,104A591880C9433093C81622D676D43D,,,,,,,ad3f9fc5-d0e5-4d30-a369-cc010510a6b9,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 17:44,2/25/23 17:50,IP Address,98.228.183.233,100,369,TRUE,2/25/23 17:50,R_1NrZmbkwwXn0Q15,,,,,41.9014,-88.7515,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Dekalb,,,32,Catholic,,"Associate’s degree (for example: AA, AS)",,yes,"$50,001-75,000",not married but in a cohabitating relationship,0,,Independent,5,5,respectful of their elders,self-reliant,considerate,curious,polite,imaginative,loyal,disciplined,strongly disagree,neither agree nor disagree,disagree,neither agree nor disagree,91,92,never,2,very important,trust completely,agree,agree,disagree,strongly disagree,,2,most of the information I need,somewhat concerned,somewhat unlikely to change,almost never,yes,yes,yes,no,legal under certain circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,7DD0416DB65047FDAA5BCCEDBDF9B817,,,,,,,17603514-7349-4081-8877-2fa559191eef,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 17:44,2/25/23 17:51,IP Address,70.180.237.216,100,417,TRUE,2/25/23 17:51,R_25Sifu76YcY8SXG,,,,,36.2584,-115.1073,anonymous,EN,Agree,"Yes, I am a second-generation immigrant (parents born outside the US)",,,,,,Female,,"Yes, Mexican, Mexican American, Chicano",,Native Hawaiian,,,,,"Las Vegas, Nevada ",,,31,None,,Regular high school diploma,,yes,"$25,001-50,000",not married but in a non-cohabitating relationship,0,,Independent,6,6,independent,self-reliant,considerate,good mannered,polite,imaginative,loyal,adaptable,strongly agree,strongly disagree,strongly disagree,strongly agree,50,50,never,1,very important,trust somewhat,disagree,disagree,disagree,disagree,,0,most of the information I need,somewhat concerned,somewhat unlikely to change,almost never,no,no,yes,no,legal under certain circumstances,no,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,FFCE0C2D73B34AB5923CA4153B5C2DCB,,,,,,,1ad761a6-410c-4dab-b769-3658e7e542ca,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 17:46,2/25/23 17:52,IP Address,73.64.26.85,100,344,TRUE,2/25/23 17:52,R_1DSTLdcBxcoVk5N,,,,,39.9072,-77.636,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Chambersburg, PA",,,43,None,,"1 or more years of college credit, no degree,",,yes,"$50,001-75,000",not married but in a cohabitating relationship,2,10,Democrat,2,2,independent,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,disagree,agree,neither agree nor disagree,disagree,75,75,never,1,not so important,trust somewhat,agree,agree,agree,disagree,,0,some of the information I need,somewhat concerned,somewhat unlikely to change,sometimes,no,yes,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,N/A,043610AD46E64E4486AA755A7A4D96AF,,,,,,,33cbbdb6-47ba-47e7-bb01-a0d4ccf0f55d,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:44,2/25/23 17:52,IP Address,32.212.240.230,100,511,TRUE,2/25/23 17:53,R_1IbEyVM68pYmJON,,,,,41.8759,-72.7989,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,Simsbury,,,52,Jewish,,"Bachelor’s degree (for example: BA, BS)",,yes,"$25,001-50,000",single/never married,0,,no party,3,5,independent,self-reliant,considerate,good mannered,polite,imaginative,open-minded,adaptable,agree,agree,disagree,agree,55,55,once per year,2,very important,distrust somewhat,agree,disagree,agree,agree,,1,most of the information I need,very concerned,somewhat unlikely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,Abortion is a sensitive issue and I see both sides.  But if they outlaw it what do they come for next?  Birth control?  If we improved living conditions and access to prenatal care we could cut down on the number of abortions.  ,489EAFC5A83C479A806E323EC138CF5D,,,,,,,9d0e8f3a-de82-4068-9f5c-651378207c7e,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 17:45,2/25/23 17:53,IP Address,76.227.12.50,100,445,TRUE,2/25/23 17:53,R_3Dvebh8F6cLrS3h,,,,,42.1124,-87.979,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Chicago, IL",,,44,Jewish,,"Associate’s degree (for example: AA, AS)",,yes,"$25,001-50,000",single/never married,0,,Democrat,3,4,respectful of their elders,self-reliant,considerate,good mannered,free-spirited,imaginative,open-minded,adaptable,disagree,agree,agree,disagree,99,99,never,5,somewhat important,trust completely,agree,agree,agree,strongly agree,,1,all the information I need,somewhat concerned,very unlikely to change,almost never,no,no,no,no,legal under certain circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,No,09804C26E1FD4C718AE81F0720A2B530,,,,,,,273e59e2-9245-4d1f-941e-d93197a3893b,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
2/25/23 17:45,2/25/23 17:55,IP Address,69.180.59.151,100,574,TRUE,2/25/23 17:55,R_CjGbSi3wAghsrZv,,,,,33.5492,-84.3938,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Female,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Jonesboro, Georgia",,,42,12,,"1 or more years of college credit, no degree,",,yes,"$0-25,000",divorced,0,,Democrat,3,3,respectful of their elders,self-reliant,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,agree,agree,neither agree nor disagree,85,80,never,1,somewhat important,trust somewhat,agree,agree,agree,strongly disagree,,1,most of the information I need,very concerned,somewhat unlikely to change,sometimes,yes,yes,yes,yes,legal under certain circumstances,yes,Earth,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,No,A174783A93BB468C989C9F6F44BCBE84,,,,,,,adb0ae79-5774-4cb9-8f50-be7090d33e91,ca1a579a-ad66-49a2-b381-4bb9c9462e00,1,0,0,0
2/25/23 17:43,2/25/23 17:55,IP Address,74.137.22.4,100,708,TRUE,2/25/23 17:55,R_31KH9iqfeZ4P9uK,,,,,41.4722,-81.745,anonymous,EN,Agree,Yes and I consider myself indigenous to the territory of the US.,,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Black or African American,,,,,"Cleveland, Ohio",,,27,Protestant,,"Bachelor’s degree (for example: BA, BS)",,yes,"$50,001-75,000",single/never married,0,,Republican,6,6,respectful of their elders,obedient,well-behaved,good mannered,polite,orderly,loyal,disciplined,agree,neither agree nor disagree,disagree,strongly agree,99,99,more once per year but less than once per month,5,somewhat important,trust somewhat,disagree,agree,strongly disagree,agree,,1,most of the information I need,somewhat concerned,very unlikely to change,sometimes,yes,no,yes,no,legal under certain circumstances,yes,Earth,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,0F07CDB90B904FB79C385106E46337DE,,,,,,,303f3039-4e25-4695-a2bc-006a891c4762,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,1,0,0
2/25/23 17:58,2/25/23 18:00,IP Address,199.168.73.108,100,140,TRUE,2/25/23 18:00,R_33rKPPYl1tdgN3R,,,,,38.0012,-84.5325,anonymous,EN,Agree,"Yes, I am a third/fourth/fifth-generation or high generation immigrant (grandparents or earlier ancestors born outside the US)",,,,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,White,,,,,"Lexington, KY",,,31,12,,"Some college credit, but less than 1 year of college credit,",,yes,"$100,001-125,000",married/civil union,2,8,Democrat,3,3,respectful of their elders,self-reliant,well-behaved,good mannered,polite,imaginative,open-minded,adaptable,neither agree nor disagree,neither agree nor disagree,agree,neither agree nor disagree,50,50,never,1,not important at all,trust somewhat,agree,disagree,strongly agree,disagree,,0,some of the information I need,somewhat concerned,somewhat unlikely to change,almost never,no,no,no,no,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,yes,NO,CE791658D24940268E2D468FDC7A2F88,,,,,,,1b8be62e-a070-472c-8bb7-522c5e2386cd,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,,1
2/25/23 17:58,2/25/23 18:02,IP Address,68.48.25.27,100,252,TRUE,2/25/23 18:02,R_7ZKYJBut6709vhf,,,,,42.2967,-85.2066,anonymous,EN,Agree,"Yes, I am a first-generation immigrant, born outside the US (enter country)",,,Korea,,,Male,,"no, not of Hispanic, Latino or Spanish origin.",,Korean,,,,,"Battle Creek, Michigan",,,21,12,,"1 or more years of college credit, no degree,",,yes,"$0-25,000",not married but in a non-cohabitating relationship,0,,Democrat,3,2,respectful of their elders,obedient,considerate,curious,free-spirited,imaginative,open-minded,adaptable,disagree,disagree,neither agree nor disagree,neither agree nor disagree,27,17,once per year,1,not important at all,trust somewhat,disagree,disagree,disagree,disagree,,0,most of the information I need,somewhat concerned,somewhat likely to change,sometimes,yes,yes,yes,yes,legal under any circumstances,yes,Earth,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,923FF3D3481E42F79056C8ED35C34A1F,,,,,,,25f6d802-83d6-42ef-b33c-c16091765abb,ca1a579a-ad66-49a2-b381-4bb9c9462e00,0,0,1,0
